Transaction_Amount,Transaction_Time,Customer_Age,Is_International,Transaction_Type,Fraud,Merchant_Category,Transaction_Distance
423.5260495394014,0.16735117185380322,22,0,Withdrawal,0,Clothing,132.75025129422968
228.69376520702346,9.02370173380603,74,0,Transfer,0,Grocery,227.05278556251602
148.055000211414,0.988610364668304,62,0,Transfer,0,Electronics,447.30678391180703
36.0436591403268,20.574525651359966,57,0,Retail,0,Health,340.4723997717239
245.20943256884382,5.298321919118256,21,0,Online,0,Automotive,210.86638013740549
120.1404071575591,12.938571587163448,22,0,Withdrawal,0,Health,240.04510709070297
39.69209814757441,4.815086047253748,57,0,Online,0,Electronics,251.91339269877616
25.650590256599553,15.321031373487543,63,0,Withdrawal,0,Grocery,244.63311200347803
63.62420173150392,15.645174592634394,65,0,Retail,0,Automotive,361.575320200449
93.42602425963169,18.354428300841867,44,0,Online,0,Clothing,101.78909521141082
103.91312964446612,12.619197185471009,85,0,Online,0,Grocery,282.64757685172026
333.72847425463647,19.981270725888997,41,0,Transfer,0,Automotive,323.55485649747203
244.4791566301431,18.286053299949835,48,1,Transfer,1,Clothing,351.2708245408269
83.51393932460266,12.402209135227414,79,0,Online,0,Automotive,275.75575184241325
457.04833933625883,20.45678124856368,24,0,Online,0,Health,101.78391657361568
144.05164225009867,2.945059097308958,61,0,Withdrawal,0,Electronics,72.72708772064202
297.39961161229604,3.3659167176474174,82,0,Retail,0,Automotive,95.13836931019249
48.13930166718532,23.757173400251755,79,0,Online,0,Automotive,436.8103431497325
424.18087705878395,3.1388989612190574,67,0,Retail,0,Grocery,415.03655690333716
230.62409890482982,15.136423582865467,67,1,Transfer,1,Electronics,461.0038520466362
196.48140188891568,15.336297601891344,73,0,Transfer,0,Electronics,400.92530864869724
77.7793013165543,9.289861343122155,23,0,Retail,0,Automotive,160.23973779358369
266.5793086303288,10.455643381806576,76,0,Online,0,Grocery,292.8314554182937
189.00966972050713,12.408441260677165,28,0,Withdrawal,0,Grocery,432.21727674779424
403.88164696879613,11.441257370115485,35,0,Online,0,Clothing,438.3371531169795
224.43617751380543,15.130242044082209,75,0,Withdrawal,0,Health,200.01922058508126
562.5641359332346,1.524533959431838,84,0,Retail,0,Grocery,379.65365241779364
194.570000671874,5.5093673066775555,82,0,Transfer,0,Grocery,154.9956974497295
366.0878663379765,13.604960649246523,20,0,Online,0,Electronics,317.37445670551045
330.1138682266927,13.502993358282463,42,1,Transfer,0,Clothing,234.54547276581167
143.70596097190258,5.797135387942513,73,0,Online,1,Grocery,110.09203002388523
30.069854487601045,2.2311744571805665,60,0,Withdrawal,0,Health,344.1431651394881
293.98375548792814,5.02923572802221,74,1,Online,0,Automotive,484.37433255750386
363.2195131027078,12.711588597057968,75,0,Transfer,0,Automotive,191.42270153387236
74.56336695827025,9.170725850750056,76,0,Transfer,0,Automotive,36.00529524936963
211.3524592573612,7.099583826591898,42,0,Withdrawal,0,Electronics,251.3710050949199
209.5646584151726,1.1623605928415008,64,0,Withdrawal,0,Clothing,473.719852903577
196.07194945005168,1.2632651860164534,36,0,Withdrawal,0,Health,62.21359489690936
251.27625673373154,19.504136608371034,33,1,Retail,0,Automotive,220.8578858269492
169.12145407746826,13.195079585181855,85,1,Withdrawal,0,Clothing,310.9001724179746
156.29883932696052,22.401459202527988,87,0,Withdrawal,0,Clothing,173.91760784057848
28.22281957284496,5.897094312437102,20,0,Withdrawal,0,Clothing,277.00862222598084
254.81235259222169,3.3321211201737713,50,0,Retail,0,Grocery,129.84770878868034
67.65502356573906,0.7213204029726779,42,0,Transfer,1,Health,275.92974674613055
180.10404501754044,14.2439226650583,22,0,Withdrawal,0,Electronics,355.5650711677616
179.9917833869361,14.245066852800598,23,0,Online,0,Clothing,216.9816992055694
246.4115602694982,5.165096967389044,19,0,Retail,0,Grocery,372.5391771056281
178.0414334971299,9.806497180109453,71,0,Online,1,Electronics,69.2267263732585
639.6817316352395,2.8735983184094778,27,0,Transfer,0,Automotive,313.64456119954974
201.41097812977176,3.539242265747421,36,0,Retail,0,Clothing,146.3207159646792
121.1344057810118,15.147492044281845,35,0,Withdrawal,0,Clothing,387.24194358172895
33.47970650708809,7.572358695759865,64,0,Retail,0,Electronics,232.9261505938597
434.8189974629127,7.25280285141382,82,0,Retail,0,Automotive,312.4519816693605
181.6488445032208,14.401710719866765,31,0,Retail,0,Clothing,361.33972786763763
266.7341771642633,5.920311011493397,44,0,Transfer,0,Electronics,280.4277425141015
171.74039089308118,0.38475565761936625,77,0,Retail,0,Health,183.17170336501
261.34753706946753,7.332300319561118,71,1,Retail,0,Electronics,339.2405789546875
35.592320431953674,20.97606739024766,60,0,Online,0,Grocery,496.55609741981635
109.40427467196218,21.01763590846585,43,1,Retail,0,Electronics,446.2962478022601
68.50437311088126,22.047438018907133,83,0,Transfer,0,Electronics,388.73965089647834
171.63627095283005,4.638678590985159,57,0,Retail,0,Automotive,485.50855338726507
102.54357079424281,16.076292686149664,88,0,Transfer,0,Health,85.55588083337263
29.74730299769794,11.812910295635286,47,0,Withdrawal,0,Electronics,486.58316595731225
279.6694579882419,6.31604754718699,65,0,Withdrawal,0,Automotive,163.83657588989064
61.02466028749042,15.44874531560935,45,0,Transfer,0,Grocery,127.80363786980736
163.51739639660676,14.640505798252978,82,0,Online,0,Grocery,455.1013184283208
153.6938991196865,3.4761283804158642,43,1,Online,0,Clothing,485.0160815564701
64.44584827571695,18.263315993085687,20,1,Online,0,Electronics,127.22028449876748
80.0718418875062,21.85538966797847,20,0,Online,0,Electronics,335.4903226795257
45.08155682627092,7.415726077440249,45,0,Transfer,0,Clothing,422.2898437848266
72.36367307886044,2.3801083821838214,88,0,Online,0,Clothing,120.77315952481393
95.16133317277196,8.723941186906298,59,0,Online,0,Electronics,432.1583786967161
195.70733888856307,20.378883124616483,82,0,Online,0,Grocery,263.66959993165375
233.51336638950158,11.094481581342528,47,0,Transfer,0,Health,484.8506779697034
120.0742701249426,18.334130954666556,44,0,Withdrawal,0,Health,340.8548615825443
738.5418106935881,14.048890044975945,82,0,Online,0,Grocery,201.58061506563425
495.48725801187146,23.41824498517451,20,0,Retail,1,Grocery,170.17150493429196
216.93440768085998,13.370161464102086,46,0,Retail,0,Electronics,287.49246571701923
112.33075631809413,18.78455934092584,82,0,Transfer,0,Automotive,131.56523915133417
69.23801361165368,9.232934109248909,25,0,Transfer,0,Clothing,280.0224777113865
75.5134763360261,10.778272263278412,18,0,Withdrawal,0,Clothing,142.723218388415
257.4590076531287,6.486710673178428,39,1,Transfer,1,Health,442.63411682043625
32.39155956886785,6.087748744063102,52,0,Withdrawal,0,Automotive,274.76420526842276
571.3392083837127,13.272686224243653,79,0,Transfer,0,Grocery,238.0387078236974
142.5948842690049,16.108969088284574,48,0,Retail,0,Clothing,130.418700716853
318.6973348634845,0.8586629309302909,37,0,Withdrawal,0,Electronics,99.34111366275971
43.83723858408793,0.9393774019207486,71,0,Retail,0,Clothing,113.62294575549015
126.33324185927006,0.6682387166757664,55,0,Online,0,Electronics,207.03770889844236
169.8223196000655,12.796807615313465,58,0,Withdrawal,0,Clothing,294.50802020070057
223.96259332294295,13.99737015250555,86,0,Transfer,1,Automotive,24.63714389162941
165.42302894796822,13.17888251139501,34,0,Retail,0,Clothing,282.59205599046345
192.87550475848548,11.616134485650669,36,1,Online,0,Grocery,290.7656169962656
396.5203676351407,13.452288870321254,74,0,Withdrawal,0,Automotive,202.40780910028784
82.01622111846969,7.224064732334843,32,0,Online,0,Health,414.0090141410331
524.1132846102654,21.94523018156766,26,0,Transfer,0,Health,295.1315978026842
144.15132174107748,20.42250169835683,57,0,Retail,0,Clothing,96.20726578168187
311.21258177369623,12.018673544012461,28,0,Online,0,Electronics,373.30402355354977
353.61469525106145,14.677434504013611,55,0,Transfer,0,Health,34.51536602015193
223.90678986763942,14.634328701012425,75,1,Transfer,0,Clothing,187.31278639573867
172.5658164080167,5.780215014280807,79,0,Withdrawal,0,Health,280.1749511094161
540.387556939053,3.826137420753696,65,0,Withdrawal,0,Automotive,80.54766778318451
102.06100172293786,21.358694846772863,83,0,Withdrawal,0,Health,260.4543010870659
213.77976730254593,9.393487073798862,27,1,Withdrawal,0,Grocery,287.20459261140985
8.484923297861416,21.810089657663962,32,0,Transfer,0,Automotive,44.17676558913941
356.01405183745436,16.642298037487038,73,0,Transfer,0,Automotive,202.66277741503785
124.25882221186481,17.55914113342682,80,0,Online,0,Clothing,331.73033907300606
258.29240103138574,4.384225831369724,84,0,Retail,0,Grocery,29.26666186724336
64.02991776205127,21.305244708795268,58,0,Transfer,0,Health,97.53473854174239
104.7002246386792,19.054891619246874,57,0,Withdrawal,0,Health,342.993153562816
112.9814188835744,1.4035398654965805,19,0,Withdrawal,0,Health,382.74394314051636
204.42336564133421,21.59004289511848,65,0,Online,0,Electronics,205.74082405550936
428.2109554727954,13.089478573117223,61,0,Retail,0,Health,156.601062676252
435.6757303469882,16.71799632772941,61,0,Retail,0,Automotive,171.07299472257597
117.221613510048,19.834209244108408,42,0,Retail,0,Grocery,466.1204522439712
97.13868562535791,5.527874074959444,47,0,Online,0,Health,417.4625763326683
30.9162744155773,8.238505090366163,35,0,Transfer,0,Electronics,456.306356469951
150.85481242772772,19.361808945126853,62,0,Retail,0,Grocery,290.6685121396586
37.86870128778324,8.90916834021167,68,1,Online,0,Clothing,371.1111379221052
133.3592243784161,15.694699193525551,55,0,Withdrawal,0,Electronics,118.60259993901806
86.34824178896615,19.65095343241315,77,0,Online,0,Electronics,458.46326471584985
40.964470887640644,18.5954242164713,72,0,Withdrawal,0,Clothing,295.3295073108164
48.84804074167939,14.513098788699338,79,0,Online,0,Clothing,106.36541525761778
82.9390321482561,22.184320561710926,32,0,Withdrawal,1,Clothing,44.550706902342476
297.542841514755,7.148423022441749,56,0,Retail,0,Grocery,247.59813000245845
131.0437002160751,10.28623818717195,76,0,Retail,0,Automotive,174.78998244341065
169.50439424031876,18.544509554596978,27,0,Online,0,Health,402.0281423015464
172.21897744242028,18.28542784036351,29,0,Retail,0,Clothing,168.51898025630845
154.20871912960342,15.830598681992967,34,0,Online,0,Electronics,213.47414876369314
64.49633120600272,3.0140843120950853,61,0,Withdrawal,0,Grocery,28.92696800559874
123.30055142255493,13.883088037927479,31,0,Retail,1,Electronics,240.71088616593033
70.96739477823697,23.181626398184335,40,1,Withdrawal,0,Electronics,82.16316870826384
142.11612126605152,6.334148881296452,42,0,Online,0,Health,170.34395239834748
28.86901113399551,1.655349540009329,29,0,Withdrawal,0,Automotive,261.10387702994575
80.11168531585166,0.3544171902132325,65,0,Online,0,Health,319.7758247465804
329.9534916023377,14.482480545653692,70,1,Transfer,0,Health,375.80803563663693
134.04850134548067,1.2515146917947408,72,0,Transfer,0,Clothing,481.5843717146562
47.895732632001554,22.202610554661327,48,0,Retail,0,Health,178.57068979788482
175.55157544683436,21.220415365980998,68,0,Online,0,Health,493.8272365672576
113.75233576908643,21.629011882718107,85,0,Online,0,Automotive,385.00780649663466
170.27649503257396,15.557874351370128,59,0,Withdrawal,0,Automotive,51.97824107979926
117.5445339694354,0.7446250984069067,68,0,Online,0,Automotive,248.75821783515096
425.8921572252711,13.484245930548466,72,0,Retail,0,Grocery,12.083261999766892
232.7978484854036,1.8605027410657913,22,0,Retail,0,Electronics,334.760914910865
107.30809629375888,1.9713830132833987,19,0,Transfer,0,Grocery,467.43518549109285
153.10864457594238,1.3365077134197723,41,0,Withdrawal,0,Automotive,243.75744947770744
96.8790264238808,2.9146590358298594,36,0,Online,0,Grocery,220.83577741362626
58.92937135259019,12.6920567998406,44,1,Retail,0,Electronics,283.6865076780271
288.4985627454607,13.60498542215798,87,0,Withdrawal,0,Electronics,434.3227107428861
131.8461541976513,18.645013386361462,74,0,Transfer,0,Grocery,292.9226556793567
158.9947255302675,18.797789722748846,30,0,Transfer,0,Grocery,309.36984682860873
90.69302084982893,7.157299107073103,33,0,Withdrawal,0,Electronics,228.28084675861322
277.9088264343393,10.671171328044576,32,0,Retail,0,Grocery,167.75575428065804
136.60896252332043,12.205554997829623,48,0,Online,0,Automotive,156.66631265941615
204.8482319316305,0.1263839652190537,69,0,Online,0,Clothing,119.71881821107038
90.92171727993076,21.05496851125757,44,0,Withdrawal,0,Health,250.37058082223874
322.69365966814513,11.951081878459455,65,0,Retail,0,Electronics,464.5780682658926
247.24746272351305,13.898861238460054,84,0,Transfer,0,Automotive,241.91304704904954
234.40285677692492,5.564939531955067,37,0,Withdrawal,0,Grocery,499.644047150457
500.538984307964,18.624940876635613,22,1,Online,0,Electronics,493.06198337268347
31.54854512921727,8.67384418770909,77,0,Transfer,0,Automotive,214.45224330553538
420.2674200045466,16.423965316326242,32,0,Transfer,0,Health,339.3452061236724
28.50222880307015,12.379510350765369,76,0,Transfer,1,Automotive,184.08667662625567
523.0956983979117,20.262921138122564,53,0,Withdrawal,0,Electronics,453.16759340798956
186.90525952892955,12.760276882805506,25,1,Online,0,Grocery,101.53739848031262
135.81320686325796,20.246771661618496,31,0,Transfer,0,Electronics,156.93665427622534
208.28123024179112,7.914686298966944,82,0,Retail,0,Automotive,296.5929571923421
314.0395426812555,8.402070595891704,57,0,Withdrawal,0,Clothing,71.84035630664081
148.9160873398177,17.003453011403042,25,0,Online,0,Automotive,291.4151206070387
53.10797826880845,16.597352217307243,81,0,Withdrawal,0,Health,494.42927249650927
175.6805767783882,2.668646316578797,20,0,Transfer,0,Clothing,272.2184196475688
133.92920741636215,7.415510016395983,28,1,Online,0,Grocery,218.20351990396907
387.4794950254766,3.088782799119156,47,0,Transfer,0,Health,385.10626611570297
16.353485596913377,5.598355728319248,64,0,Withdrawal,1,Automotive,10.357372570498292
434.10820592518513,8.929692698698712,26,0,Transfer,0,Clothing,6.657629834870338
173.9338186419026,23.526720430615647,53,0,Retail,0,Clothing,301.8700023741961
233.31792193893514,8.909249887657637,74,0,Retail,0,Automotive,417.2912537411818
205.49941105675646,10.73087929077047,18,0,Withdrawal,0,Electronics,34.68729794488079
147.4421425527793,1.8335828868662478,88,0,Transfer,0,Electronics,183.80692614209238
175.3413021162564,8.90991708988088,34,1,Retail,0,Health,286.22413192925575
126.65505302420661,7.263594389778182,81,0,Retail,0,Automotive,85.34297145372
591.5306893048559,8.783384460728364,39,0,Withdrawal,1,Health,343.40739963589573
249.80096395104601,2.844706457973908,80,0,Transfer,0,Grocery,218.46671887588138
63.606359534760124,15.765588710194017,51,0,Transfer,0,Electronics,416.56053088153493
270.33406722350907,1.864199848930018,25,0,Retail,0,Electronics,496.6119893628041
398.789019670257,16.710162676513235,32,0,Retail,0,Automotive,5.521740238567718
113.31064508138545,5.66253875898665,72,0,Retail,0,Automotive,339.9902802249888
78.45772766844867,16.723874895062103,33,0,Online,0,Health,136.9953656330718
306.74401253993017,10.76413140051419,44,0,Online,0,Electronics,294.8820610068628
374.4849871619248,23.050382894831586,29,0,Retail,0,Health,206.79160577552895
172.02681648403205,9.355410927537164,59,0,Transfer,0,Grocery,454.55525658378565
255.62249926254214,19.629919581244174,74,1,Withdrawal,0,Grocery,181.3302300782995
68.69656447014631,22.54013757143096,42,1,Online,0,Health,57.109047754017816
67.84227974028943,0.8961973260578482,20,0,Withdrawal,0,Automotive,412.9929437220137
97.87830758282576,14.391525452813319,81,0,Withdrawal,0,Health,46.9552640147019
95.75413451400374,6.2366866461697,86,1,Withdrawal,0,Grocery,273.7438933922259
177.00965399438093,5.621649679007334,61,0,Online,0,Clothing,127.94141047307234
311.9582136036622,12.275732025996959,27,0,Retail,0,Health,284.1150298814705
141.19734188062915,22.579169434370804,77,0,Withdrawal,0,Electronics,289.54737056099276
463.7338498192602,1.48619212156314,51,0,Online,0,Grocery,57.74442362999738
193.69859877808653,23.01927905432339,45,0,Retail,0,Electronics,441.77900846115335
356.5193945559341,19.358230460737357,28,0,Transfer,0,Health,357.1470092206211
35.32060004124035,21.60498972317745,79,1,Online,0,Electronics,115.62788357362392
170.64139821330963,1.2085664034039736,44,1,Retail,0,Grocery,438.00323242066446
161.9502258552867,7.217621324647319,50,0,Online,0,Electronics,314.596791544408
390.20930133847014,2.9334678808811674,47,0,Withdrawal,1,Health,16.842610364964095
90.79514784726763,9.637133313175752,74,0,Retail,0,Grocery,255.5912996504604
127.18162624163031,4.165243367057542,56,1,Withdrawal,0,Clothing,305.88986646951383
164.08149315935702,1.6592857660417284,23,0,Transfer,0,Clothing,458.0272002309015
82.5450755484965,15.527208879685237,51,1,Withdrawal,0,Clothing,57.59102893561319
60.899615711627334,12.815894142043433,50,0,Transfer,0,Grocery,266.3535675104275
146.85948238748767,21.166896647735506,59,0,Transfer,0,Health,147.64130300198153
80.68117191954043,3.7449743122405623,60,1,Transfer,0,Health,362.83633352712775
226.64071245487435,8.34904171876466,68,0,Retail,0,Grocery,320.9646554376044
161.5534708524353,13.985392950774033,45,0,Transfer,0,Electronics,99.03867261261307
51.19503174959979,1.943270900826958,66,0,Online,0,Electronics,137.36419459077842
170.38892956927188,21.414074674352868,29,0,Transfer,0,Clothing,27.704517166771414
400.62878793914473,23.182186429903293,69,0,Online,0,Health,86.9657910995167
128.29889022138263,12.916404821855409,89,0,Withdrawal,0,Electronics,416.66573490460075
420.97608156775914,19.869865022436933,30,0,Transfer,0,Grocery,301.49706770276913
187.9685070110519,11.800416663500027,72,0,Retail,0,Automotive,182.53047411231864
36.761575574500014,2.2959995335358556,73,0,Retail,0,Health,214.51097895588123
28.952369267051047,9.646098472068958,29,0,Transfer,0,Electronics,438.913251863156
156.45010216368925,12.613205698909976,77,0,Retail,0,Electronics,472.939078506247
91.31238487965415,17.575972224497164,23,1,Transfer,0,Grocery,243.69825206875538
274.99948236785474,3.246689386728068,60,1,Online,0,Electronics,136.7422431721187
317.69705634379915,10.565535876915046,65,0,Retail,0,Clothing,177.33638920472654
264.33274711376896,16.69564553129632,26,0,Withdrawal,1,Automotive,168.92286053344836
272.3600690990521,15.189304636158099,39,0,Retail,0,Grocery,385.01587951884727
275.95130349661116,2.0168849744447916,88,0,Online,0,Health,467.1665958779497
227.42835213692624,8.07448467891502,47,0,Online,1,Health,140.26855916671133
21.57621328388477,1.1483777223589655,31,0,Retail,0,Clothing,351.30855301181555
267.84744528043734,3.59081436326046,53,0,Withdrawal,0,Automotive,359.3836296692274
154.31258272704304,5.01662761925175,23,0,Withdrawal,1,Electronics,104.12247215171638
76.40861099386696,9.964400484654014,55,0,Transfer,0,Electronics,350.69493675329164
170.0781051659157,12.020178047089132,48,0,Transfer,0,Electronics,337.6423364477679
152.3375239916574,19.749132742416137,84,0,Retail,0,Health,442.0638636655217
282.267439635359,18.6648315278397,70,0,Withdrawal,0,Health,200.82045764611883
195.32568485792132,11.999144919970652,77,0,Retail,0,Clothing,443.3606699856738
458.83311198839954,7.426939856691047,18,0,Transfer,0,Automotive,335.04143573534367
259.04760166454605,3.189263265021225,27,0,Online,0,Clothing,48.365618233394024
132.40816873891893,21.200963623600032,36,0,Retail,0,Clothing,39.952145710945075
444.23122548671,10.950731377315105,65,0,Transfer,0,Grocery,359.0972200363664
53.807251058530944,14.843255826857803,34,0,Transfer,0,Clothing,191.55105263875183
185.4949368578075,16.69159626230989,61,0,Transfer,0,Electronics,220.72291646019647
199.61848153210457,17.87849112893678,59,1,Transfer,0,Automotive,376.22049495856845
179.93447016910002,19.76185138981512,39,0,Transfer,0,Electronics,110.32042019261945
29.593655789603247,11.77365640745256,39,0,Transfer,0,Electronics,17.595814253813458
279.8221052178882,10.397957374306365,45,0,Transfer,0,Clothing,66.01808942812953
76.38634843598258,18.069821367581838,80,0,Retail,0,Clothing,312.14152786277117
307.7128859911364,8.672399785130764,43,0,Withdrawal,0,Automotive,226.92402393156996
66.74137061293463,1.3100868187083634,22,0,Retail,0,Automotive,190.50037424824916
95.63949360144547,19.582687043556575,26,0,Retail,0,Health,456.90691328305087
902.8944601414405,15.676325929150732,71,0,Withdrawal,0,Electronics,379.9422374471805
197.12483420368085,11.01853426453627,46,0,Transfer,0,Health,353.1474468179325
47.1843321262991,23.527049522103468,48,0,Transfer,0,Grocery,432.7547472849639
124.85615205307197,16.22872954834537,69,1,Transfer,0,Automotive,52.62254395679039
119.11893127335955,3.2141935165136193,60,0,Online,0,Health,390.53810252976456
416.36190647140694,8.418569310620233,85,0,Transfer,0,Automotive,441.4515633355938
240.20466539668112,12.839870175917458,57,0,Online,0,Electronics,338.32765121525836
159.5286543207392,19.017150720200096,20,0,Withdrawal,0,Automotive,262.6614886610105
151.2077859717874,20.456469738755523,49,0,Transfer,0,Electronics,2.8837434612635215
240.72724360433142,14.191413891099756,27,0,Withdrawal,1,Clothing,16.844422184310815
212.3646073877834,1.8548280494112293,85,0,Online,0,Clothing,266.86971171144626
183.2988293536788,8.99903853342613,27,0,Online,0,Clothing,282.84244626597206
211.99412691740523,8.113343585272677,85,0,Transfer,0,Health,92.85237352251463
45.01970470695607,21.124442007947962,88,0,Retail,0,Grocery,293.55951441431233
556.0582284422243,3.68491120627616,43,0,Withdrawal,0,Clothing,190.3440764243336
30.841462116397256,6.32466951592969,62,0,Online,0,Grocery,131.06512839801542
164.737013656219,1.1348203512737518,66,0,Transfer,0,Health,168.76727106266665
152.4498431448837,11.181555904791516,86,0,Transfer,0,Automotive,146.06009922351492
232.7656267281643,3.874606731293153,32,1,Withdrawal,0,Clothing,257.7503044560339
72.02369955389804,23.43659310362021,25,0,Transfer,0,Health,26.447018089632625
166.61279586363565,10.354386046115948,63,1,Online,0,Clothing,477.62565189544137
219.78654961603868,21.741805148159877,19,0,Retail,0,Health,47.94522226035048
447.8965252881565,4.862501599591082,24,1,Online,0,Clothing,466.79031849535386
498.29485521966666,13.718033529282256,48,0,Retail,0,Electronics,244.9705187816426
113.86525326959816,17.786137442063747,27,0,Online,0,Automotive,185.40636207435412
98.16469528185911,19.075064029489777,27,0,Online,0,Clothing,105.03677627992076
158.58235645427706,15.972604159271558,32,0,Online,0,Grocery,72.70490079962738
34.590276632078584,23.976476686060366,88,0,Transfer,0,Automotive,410.11463824791235
150.36597539188486,17.191012758339497,28,0,Online,0,Clothing,268.66016693207763
420.77632879433287,14.682257147237742,29,0,Transfer,0,Grocery,298.8298595020196
397.8652621728281,20.995041248068063,72,0,Withdrawal,0,Automotive,186.25217053302674
183.817445724678,17.237227906894944,87,0,Online,0,Clothing,195.25574214305325
54.6378409425533,3.127467684637037,42,0,Online,0,Automotive,396.5379046361809
226.3628779155686,18.456236764474063,44,0,Transfer,0,Clothing,46.90274426465052
160.63734272886526,3.6160896910704334,82,0,Online,0,Electronics,343.7332851243897
267.9506298918593,3.5681707474283364,76,0,Retail,0,Grocery,428.2459677672385
550.8722191285856,6.971039915338806,53,0,Withdrawal,0,Health,446.70523837011353
83.26896198045894,17.917879968463346,20,0,Online,0,Electronics,1.9838497050045367
230.93447850394838,14.023478135258177,69,0,Online,0,Health,73.77393634745216
336.5657633298488,8.305189485627032,83,0,Online,0,Automotive,459.0464541815015
133.18236125940228,19.223156445006207,76,1,Retail,0,Electronics,408.3845614004159
88.27496732264645,2.2570525904700167,25,0,Withdrawal,1,Clothing,286.2721165250791
122.68952038963243,7.133736306770588,34,0,Transfer,0,Electronics,333.22914135837675
152.56761479700668,20.35803400890384,71,0,Retail,0,Electronics,341.72881993115055
311.5289921250948,8.697732570680419,19,0,Transfer,1,Automotive,243.0272199594778
43.37509577145607,7.830176194184979,65,1,Transfer,0,Health,453.98725662769453
190.250165404287,12.843125583873606,28,0,Transfer,0,Health,165.17321964779867
175.05246872033112,21.805953085078436,23,0,Online,0,Clothing,124.09042797999997
33.36552060888919,23.090148448528122,32,1,Withdrawal,0,Clothing,244.87529055797447
85.44940265477989,1.9026867560234049,35,1,Withdrawal,0,Health,39.273398926342075
38.82500404204816,22.763274364840598,33,0,Retail,0,Grocery,247.75919615362469
90.67192704281727,23.058605019420703,64,0,Withdrawal,0,Electronics,128.33851321583268
358.81185670487395,8.384903567928006,65,0,Withdrawal,0,Clothing,475.0738308887159
127.09209898136248,0.4338878097876666,37,0,Transfer,0,Clothing,495.8134392974725
76.95158132414247,8.467521090923206,71,1,Transfer,1,Automotive,387.7316147372111
201.4020947699881,18.491046986394963,72,0,Online,0,Health,241.0576429913252
670.1230874661757,2.940421098536354,58,0,Withdrawal,0,Grocery,12.332225467160562
294.5829222598834,5.873457378612866,64,0,Online,0,Health,396.7891681664249
348.5735028618909,2.870559921347195,42,0,Withdrawal,0,Health,103.91576856813539
351.58778252522535,0.8199371555165058,67,1,Withdrawal,0,Clothing,439.19386084065775
61.554062547832814,20.103615100708367,42,0,Online,0,Grocery,293.4380204244412
148.32408650181173,14.323668650438567,78,0,Withdrawal,0,Electronics,133.83421343128748
359.642343887127,21.041178385007235,86,0,Online,0,Automotive,267.1863106448694
41.98610045512591,2.9610331571650486,38,0,Transfer,0,Electronics,235.32012699486265
72.93515580797111,16.321121439795668,71,1,Retail,0,Health,156.15189935521113
67.15056137927553,13.801089862873326,75,0,Retail,0,Electronics,99.2726464681914
385.8563090644622,20.106989153210115,87,0,Online,1,Grocery,326.48447399405285
65.53348672528958,11.528679913348938,57,0,Online,0,Health,279.81464038109533
185.6329619886759,6.899523579103106,18,0,Retail,0,Clothing,470.4983058834807
239.91107989462614,12.196378553115297,30,0,Transfer,0,Health,29.019262424749392
41.73632854825096,11.45223018080302,64,0,Retail,0,Grocery,361.1453872027772
98.65603723119804,16.466966212790865,46,0,Transfer,0,Automotive,1.577577946900388
505.8626419665461,22.659785699313478,57,1,Online,0,Electronics,194.0341648021109
61.28541145799298,8.798676217961471,26,1,Retail,0,Automotive,406.4999723075808
252.0589048553651,13.699313854346318,35,1,Transfer,0,Electronics,67.97078748753916
78.3747764734049,8.524914316825516,71,0,Online,0,Electronics,393.8261912712264
109.15480414325694,13.386718906284502,83,0,Retail,0,Automotive,498.5337534643044
295.2839344429006,21.90244312512634,33,0,Transfer,0,Grocery,21.369470122974743
235.5391746755104,7.9087394944340454,78,0,Online,0,Health,347.2482309248769
139.66683365685248,22.377165626909807,26,0,Online,0,Automotive,245.8583045034367
227.65619156610413,18.44813153495867,78,0,Retail,0,Electronics,284.8199324097575
85.11610430361254,17.440387716125514,83,0,Transfer,0,Grocery,262.72541452949923
130.85898052544988,19.338133930081774,72,0,Transfer,0,Electronics,97.5930629156777
522.9238962378874,13.054325255987308,59,0,Online,0,Health,369.39334465756997
141.6539593195647,4.936945159354864,19,0,Withdrawal,0,Electronics,21.558000290982704
425.3828332756887,23.75256142057635,81,0,Online,0,Clothing,363.2312990243816
70.54071232611086,6.798517893372947,32,1,Transfer,0,Health,137.10309181281082
100.89457461994762,6.7973206317712656,38,0,Online,1,Health,164.17230436770623
251.11517979520133,12.66264916833859,21,0,Withdrawal,1,Clothing,23.30101863759887
85.80909496958091,9.869051341866818,46,0,Withdrawal,0,Automotive,388.98025623076586
56.712365573512514,2.0841266872191335,74,0,Withdrawal,0,Clothing,266.0300922021069
23.78200742492184,11.004253036059666,51,0,Transfer,0,Health,435.85116963411303
422.99748219212086,8.150972281911667,48,0,Transfer,0,Health,418.01461139267184
191.48644444929607,21.952238992379556,41,1,Online,0,Electronics,346.6951035378297
206.668036676461,21.459594376197867,67,0,Transfer,0,Electronics,267.02424274412266
102.03477612702727,14.535186336048103,79,1,Transfer,0,Automotive,95.3927011983075
218.45974292252248,17.105164619646274,87,0,Online,0,Automotive,452.5954615633587
459.3140848441782,14.114060957943565,49,0,Online,0,Automotive,162.24301008220183
308.82624653109315,5.54449248685373,21,0,Retail,0,Electronics,59.47632297236355
143.57901048514097,18.155434757124265,56,0,Withdrawal,0,Electronics,292.312485483554
237.76483140908,6.519157818406002,73,1,Online,0,Grocery,438.77352384607406
255.93758409832975,8.775102784935163,67,0,Online,0,Automotive,46.303863930674595
