Transaction_Amount,Transaction_Time,Customer_Age,Is_International,Fraud,Transaction_Distance,Transaction_Type_Online,Transaction_Type_Retail,Transaction_Type_Transfer,Transaction_Type_Withdrawal,Merchant_Category_Automotive,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Health
16.356917492238967,20.106831683156337,80,1,0,432.74836389145935,0,0,0,1,0,0,0,1,0
55.20555675496461,0.4541542655678299,36,0,0,484.7555111256426,0,0,1,0,0,1,0,0,0
216.09862657796458,9.482022543869029,82,0,0,422.4034863857184,0,1,0,0,1,0,0,0,0
10.874915476629692,13.411055251242358,61,0,0,257.85411996471237,0,0,0,1,1,0,0,0,0
79.83930346170128,4.0302274695328535,54,0,0,322.32157799269925,1,0,0,0,0,0,1,0,0
118.60236956758776,16.075554989316174,84,0,0,257.7829689482065,0,0,0,1,0,0,0,1,0
93.94735724405624,23.06661074513313,68,0,0,131.13971686019005,0,1,0,0,0,0,0,0,1
262.71295902029846,1.9420252032613492,19,0,0,159.93444059710083,1,0,0,0,0,0,1,0,0
477.89774021287474,0.22166116785323275,28,1,0,23.509334598017183,0,0,0,1,0,0,1,0,0
51.81159843116414,16.998283648863634,65,1,0,199.24911482196478,0,0,0,1,0,0,0,1,0
90.80109681376317,19.040545910098285,69,1,0,108.92559075737701,0,1,0,0,0,0,0,0,1
319.21780578159206,9.990646970361338,53,0,0,287.5566261584868,0,0,0,1,0,0,0,1,0
287.207703657622,8.302421029925949,89,1,0,161.11773468841685,1,0,0,0,0,1,0,0,0
539.2288281419137,8.439241772515546,60,0,0,358.96538166582906,0,0,0,1,0,1,0,0,0
424.36911783447624,20.124922832978186,64,0,0,3.0422389323639387,0,1,0,0,0,0,0,1,0
254.31724939328947,1.3872463828080495,49,0,0,15.646919292134632,0,0,0,1,0,0,0,0,1
360.6297601187843,19.10855078237416,60,0,0,188.03298076095552,0,0,0,1,0,0,0,1,0
269.2767332644135,3.4007171316842317,74,0,0,143.29844059381912,0,1,0,0,0,0,0,0,1
69.88335880615767,19.69920485324607,18,0,0,363.60676834816474,0,0,1,0,0,0,1,0,0
552.7179038461716,12.995151676351847,83,0,0,53.52811802262736,1,0,0,0,0,1,0,0,0
85.24516803873749,20.062153701580165,64,0,0,304.9555311569943,0,0,1,0,1,0,0,0,0
369.65423947795347,3.5041775723210344,85,0,0,370.29797914158553,0,1,0,0,1,0,0,0,0
11.055987675039933,3.4724737847882245,84,0,0,44.137415414192695,0,1,0,0,0,0,1,0,0
156.26056167190404,5.162341149343848,64,0,0,160.34378920142555,0,1,0,0,0,0,0,1,0
112.09901505782669,12.420617435485177,42,0,0,412.3892700036079,0,1,0,0,0,1,0,0,0
118.74931219764582,10.632735016869884,80,0,0,429.41526851010246,0,1,0,0,0,1,0,0,0
61.37586748424763,6.278415819257974,88,1,0,376.19228822443637,0,1,0,0,1,0,0,0,0
107.68671865420558,6.720407037369461,69,1,0,419.6153860444353,0,0,1,0,0,0,0,1,0
44.16811831362827,18.38613381006318,56,0,0,148.9979969438121,1,0,0,0,0,0,0,0,1
180.2089061071585,1.8689473680746653,31,0,0,397.4270284937969,0,1,0,0,0,0,0,1,0
240.7313247593156,21.55655852897034,58,0,0,260.47910926037724,0,0,0,1,0,1,0,0,0
95.18190007261633,9.464808168958355,61,0,0,99.14921195920518,1,0,0,0,0,0,0,0,1
235.65580811285386,18.072060424032394,35,0,0,18.96925610807243,1,0,0,0,0,0,1,0,0
160.97495884541905,3.7106592762660293,72,0,0,398.0351246237921,0,1,0,0,1,0,0,0,0
202.55581863434577,18.932163916350493,33,0,0,332.2956742163444,0,1,0,0,0,1,0,0,0
66.48681240335425,6.104511343596478,84,0,0,74.02432297229333,0,0,1,0,1,0,0,0,0
57.894503958184714,0.05919985298417263,42,0,0,80.34500503696401,0,1,0,0,0,1,0,0,0
202.35955532658417,18.65120948805191,60,0,0,47.80000602634804,0,1,0,0,0,1,0,0,0
340.26016387934243,14.167167486902258,29,0,0,109.4097913326465,1,0,0,0,1,0,0,0,0
143.70808830727404,16.11495298791981,66,1,0,152.83982850048184,1,0,0,0,0,1,0,0,0
58.32915867119286,14.367027782375919,80,0,0,324.50134508315347,1,0,0,0,0,0,0,0,1
393.3338820172225,5.575643786680163,60,0,0,169.04496176118522,0,1,0,0,0,0,0,0,1
256.3925635112475,7.8985094416380175,22,0,0,68.33661954496378,0,0,1,0,0,1,0,0,0
312.089536248811,0.17793401776920525,59,1,0,425.0311861999837,0,0,0,1,1,0,0,0,0
310.2573931465036,21.889967580570886,66,0,0,334.2646481696534,0,0,0,1,0,0,1,0,0
104.78155835506891,10.532779773234326,74,0,0,389.516456286686,0,0,0,1,0,0,0,1,0
145.37624565407816,4.033931137890605,26,1,0,357.10670179018024,0,1,0,0,0,1,0,0,0
183.5464343035411,0.010165681443448982,73,0,0,280.04777864371334,0,0,0,1,0,1,0,0,0
291.4361281725958,18.844502466614124,76,0,0,277.72573948247276,0,0,0,1,0,0,1,0,0
304.75236145628617,8.249801828844472,62,0,0,233.4271700855824,0,1,0,0,1,0,0,0,0
101.54015620694688,6.8263349219227925,78,1,0,375.08602749304873,0,1,0,0,0,0,1,0,0
229.06821022031255,12.755932553334166,80,0,0,300.8885794495487,0,0,0,1,0,0,0,1,0
140.97741167344526,11.821450038577552,68,0,0,466.49614529119447,0,1,0,0,0,1,0,0,0
108.27280229238028,14.853183312756322,69,0,0,70.2383828709533,0,0,0,1,0,0,0,0,1
132.69201639791686,0.10109949888829473,19,1,0,379.85680096088424,0,0,0,1,0,0,0,0,1
51.09492434916246,8.756768854363909,42,0,0,193.17015431359687,0,0,1,0,0,0,0,1,0
242.22059110499913,23.389970927136552,71,0,1,310.8438819151905,0,1,0,0,0,0,0,0,1
260.05859214085336,4.9729201300273935,42,0,0,176.85047245596408,1,0,0,0,1,0,0,0,0
22.90525041851411,7.875672996025391,85,0,0,318.4252493534564,0,0,0,1,0,0,1,0,0
159.68058184147625,2.737568056100746,73,0,0,319.25073442299754,1,0,0,0,0,0,0,0,1
243.64014636533759,12.009609127548991,61,0,0,20.606905200452385,0,0,1,0,0,0,0,1,0
50.810721492202994,9.616133754264178,49,0,0,169.53304594988765,0,1,0,0,1,0,0,0,0
158.85311311504566,9.705201720594152,56,0,0,476.71731931954196,0,0,1,0,0,0,0,0,1
43.928682769908825,10.116683144562707,86,0,0,370.36857554741306,0,1,0,0,0,0,1,0,0
20.28353744751917,16.85027149000965,27,0,0,295.5395349094761,0,0,1,0,0,0,0,0,1
200.42903479620097,10.845915658824552,44,1,0,251.96929122462686,1,0,0,0,0,1,0,0,0
162.44302857288037,6.253939622127055,53,0,0,64.53354557500491,1,0,0,0,0,0,1,0,0
161.0449148341706,11.834799901960249,49,0,0,251.09994672023967,0,0,1,0,0,0,1,0,0
569.2279731396881,22.69653533790859,35,0,0,127.06627798966774,0,0,0,1,0,0,0,0,1
320.3179488373157,11.308013935101485,33,0,0,474.9677124128161,0,1,0,0,0,1,0,0,0
18.695770807519168,3.3362807402029144,58,0,0,361.9824254997282,1,0,0,0,0,0,0,0,1
86.58713886212568,19.762835882074445,70,0,0,463.6203911768511,1,0,0,0,0,0,0,0,1
136.34484813995834,22.019492943932065,81,0,0,427.9483828669683,0,1,0,0,0,1,0,0,0
66.42095182355067,8.171764119562733,38,1,0,392.07084984525096,0,0,1,0,0,0,1,0,0
57.87828670650762,0.5296702545912968,65,0,0,57.8185396168025,0,0,1,0,0,0,1,0,0
190.20687318473063,19.336943210415942,18,1,0,402.2155048861464,0,0,0,1,0,0,0,0,1
13.58615987128006,7.802428300571362,30,0,0,484.8623410722322,0,0,0,1,0,1,0,0,0
144.82830490522787,13.145757715055765,39,1,0,499.4962873195728,0,1,0,0,1,0,0,0,0
76.09319534289149,18.831305542819802,39,1,0,498.27918072864156,0,1,0,0,0,1,0,0,0
61.459062032276776,11.443159674533725,68,0,0,455.97098406266366,1,0,0,0,0,0,0,1,0
61.64344475425311,7.017560749462854,76,0,0,391.4105618116689,0,0,0,1,0,0,1,0,0
76.60831783715109,20.55904188461455,89,0,0,450.321481597826,0,0,0,1,0,1,0,0,0
382.15709901852875,22.15395013516342,40,0,0,243.1638783529318,1,0,0,0,1,0,0,0,0
432.65314221057133,17.206604370124303,27,0,0,47.63503563996652,0,1,0,0,1,0,0,0,0
76.80591782880623,0.29032884194312114,82,0,0,346.4429696506783,1,0,0,0,0,0,0,0,1
136.986684662994,1.0354126163314428,23,0,0,438.24754241215993,0,0,1,0,0,0,1,0,0
84.99677117798659,13.865365531781222,66,0,0,67.1581879376602,1,0,0,0,0,1,0,0,0
280.44468211629845,18.619253785637277,19,0,1,0.6869869780745663,0,1,0,0,0,0,0,1,0
584.6790387452559,3.394449502509339,79,0,0,39.0234629646935,0,0,0,1,0,0,0,1,0
406.9668174861069,21.660468213352104,25,0,0,159.59445453504628,1,0,0,0,0,0,0,0,1
193.53650338735383,22.00843201469965,75,0,0,214.28101299762514,0,0,1,0,0,0,1,0,0
573.4950884673398,19.0127345230611,47,0,0,254.6347360726751,0,0,1,0,0,0,0,0,1
236.2744699960083,15.564080751458224,83,0,0,218.61417722516757,0,1,0,0,0,0,0,0,1
209.2724200639506,8.815837961341206,54,0,0,325.35392138747966,0,0,1,0,0,0,1,0,0
336.9315060493979,2.2234876928731993,34,0,1,458.3838353115844,1,0,0,0,0,0,0,0,1
200.2821919050564,22.535008794197804,62,0,0,191.62658041032938,1,0,0,0,0,1,0,0,0
84.89398807112303,6.823924531108384,20,0,0,449.6906266292009,1,0,0,0,0,0,0,1,0
203.23374463551295,4.389677130154718,18,0,0,214.6471003969555,1,0,0,0,0,0,0,0,1
31.013988810766502,22.752684470725125,37,0,0,48.81520464157485,0,0,0,1,0,0,1,0,0
230.94604355772228,14.327321547732113,41,0,0,459.33015491580625,0,0,0,1,0,0,0,1,0
166.1813608690005,22.917658572435457,36,0,0,62.214624751213584,0,0,1,0,0,1,0,0,0
344.5320581225753,19.909192094973214,22,0,0,82.29997487782586,1,0,0,0,0,0,1,0,0
78.45964238709307,6.983543917792131,21,0,0,392.98432673392415,0,0,1,0,0,0,0,1,0
210.5831200931736,15.982367519060436,22,0,0,75.19652228941915,0,1,0,0,0,0,0,1,0
219.58803527822175,14.586418402781888,24,0,0,245.82614941716335,0,0,0,1,0,0,1,0,0
309.2677840074216,9.539407353807936,19,0,0,260.35875385914085,0,0,0,1,0,0,0,1,0
159.63406212989162,13.009525492433454,78,0,0,87.9872112952964,0,0,0,1,1,0,0,0,0
296.30340527899125,12.669601778074169,88,1,0,239.11189255119658,0,1,0,0,0,0,1,0,0
185.47053647288274,1.5557494048283695,50,0,1,7.398279621119053,0,0,1,0,0,0,0,1,0
141.58196601148575,4.309494095839052,63,0,0,98.91604975844676,0,0,0,1,1,0,0,0,0
145.19664476454184,13.093617760689181,87,0,0,26.82434401556677,0,1,0,0,0,1,0,0,0
150.61114420422516,1.0440744212088324,31,0,0,350.9689126617267,0,0,1,0,1,0,0,0,0
232.64570041626538,19.44329232387312,44,0,0,34.62228600737216,0,1,0,0,0,0,0,1,0
265.46738503689045,9.416451888684332,44,0,0,103.96414909579687,0,0,0,1,0,0,1,0,0
529.598252690554,1.8147234731707025,40,0,0,186.39329972436695,1,0,0,0,0,1,0,0,0
135.6557087388799,20.192713046194037,70,0,0,286.6800667102736,1,0,0,0,1,0,0,0,0
207.49702178366664,1.646259756417085,40,0,0,457.56632307675955,0,0,0,1,0,0,0,0,1
384.0345838226879,4.0447185342521825,34,0,0,284.5179545824683,1,0,0,0,1,0,0,0,0
53.92029282989843,18.399930378578183,42,0,0,272.2188665264407,0,0,1,0,0,0,1,0,0
267.57189376763023,22.407813975564178,30,1,0,43.20544774333624,1,0,0,0,0,0,1,0,0
126.41951774574886,0.830185339233978,61,0,0,404.1557930966726,0,0,0,1,0,0,0,0,1
84.54057215333903,1.4519469085000676,57,0,1,98.80987841821343,1,0,0,0,0,0,1,0,0
280.0245979133071,11.58305829195152,54,0,0,154.9254912853612,0,0,0,1,0,0,0,1,0
119.60941374633818,10.07720289492421,87,0,0,305.33139429262616,0,1,0,0,0,1,0,0,0
229.19913588244484,23.12177941809118,86,0,0,304.19821928947533,1,0,0,0,0,0,1,0,0
144.0709672692618,10.738304287216243,36,0,0,108.6253678402535,1,0,0,0,0,0,0,0,1
212.2734442508322,17.047379696369177,53,0,0,358.0520943709819,0,0,0,1,1,0,0,0,0
226.01695150644395,8.409561698111311,19,0,0,8.62739084198899,0,0,1,0,0,0,1,0,0
142.2407694941866,4.422373691925684,52,0,0,461.74195109704806,0,0,0,1,0,0,1,0,0
398.1034978837811,16.54958578270203,86,0,0,135.85019933161263,0,0,0,1,0,0,0,1,0
180.56727276378527,10.926344906703756,85,0,0,163.03395956933113,1,0,0,0,0,1,0,0,0
33.60817680949572,13.66183981378484,69,0,0,382.13037351729787,0,0,1,0,0,0,0,0,1
161.82062801848406,19.311726148079924,39,0,0,411.6896616943957,0,0,0,1,1,0,0,0,0
98.27761085458886,8.482531707460332,35,1,1,396.16014875466146,0,0,0,1,1,0,0,0,0
88.52062794806052,11.820461794662425,33,1,1,103.19638812597937,1,0,0,0,0,1,0,0,0
135.68042031873694,12.164489728823064,49,1,0,229.90379424528612,0,0,0,1,0,0,0,1,0
161.74853646889395,1.638861309423259,40,0,0,59.23881734673486,0,1,0,0,0,1,0,0,0
224.50204040818744,16.500304107773488,39,0,0,84.36561982264685,0,1,0,0,0,1,0,0,0
240.62392718505245,10.653066663168001,82,0,0,291.17464774959325,0,0,0,1,0,1,0,0,0
58.30740744755869,14.379930773707624,37,0,0,322.5061120908797,0,1,0,0,1,0,0,0,0
89.96073021597843,21.28693779824774,19,0,0,175.750439303602,0,1,0,0,0,0,1,0,0
295.0725314076927,6.293574449149071,64,0,0,74.53174691777149,0,1,0,0,0,0,0,1,0
247.60482862546746,16.16849531470211,72,0,0,141.19976220538277,1,0,0,0,0,0,1,0,0
177.99641333437782,13.381919072516085,61,0,0,338.65263885467687,1,0,0,0,1,0,0,0,0
110.68742269808389,12.985704174329225,47,0,0,480.43891449990696,0,1,0,0,0,0,1,0,0
270.75969922119947,22.47562918204666,75,0,0,305.72727087029347,1,0,0,0,0,0,1,0,0
14.342111686265852,8.618130278005093,40,0,0,423.26798824423145,1,0,0,0,0,0,0,0,1
269.4581112066159,1.639918584469318,46,0,0,193.53528877197812,0,0,1,0,0,0,0,0,1
202.5116543616794,8.214693407577947,67,0,1,416.2330298851029,0,0,1,0,0,0,0,0,1
156.14375536757566,0.14725138666874926,68,0,0,113.01167981736826,0,0,0,1,0,0,1,0,0
471.048657523851,19.74288937805873,27,0,0,32.39427788535038,0,0,1,0,1,0,0,0,0
234.28929721237034,23.734424930869356,52,0,0,409.08125676322015,0,0,0,1,0,1,0,0,0
77.5235847283524,19.506973512135147,54,0,0,131.51492345379373,1,0,0,0,0,0,0,0,1
495.8548830803685,19.051503395661765,59,0,0,348.53334875014355,0,0,1,0,0,0,1,0,0
103.69797689535164,15.485401715716282,71,0,0,414.8099827298386,0,0,0,1,0,0,1,0,0
328.36952216378495,13.81232861470926,33,0,1,235.8053071417966,0,0,1,0,1,0,0,0,0
339.6799723581439,13.626949437025221,23,0,0,404.98454801711244,0,0,0,1,0,0,0,0,1
109.56954401646541,9.727760173654517,57,0,0,19.10097701524155,0,0,1,0,0,0,1,0,0
18.30349037042294,4.159245011718198,51,0,0,315.55969568457147,0,1,0,0,0,0,0,0,1
222.09959188893467,15.668420412088054,55,0,0,195.94086360655365,0,0,1,0,0,0,0,1,0
126.57206046607126,0.6042641157285704,43,0,0,339.20852257010915,0,0,1,0,0,1,0,0,0
283.640194591817,5.562185484121191,46,0,0,357.6993482930724,0,0,1,0,1,0,0,0,0
75.45325490639335,0.10172724518984033,44,0,1,124.17642754361613,0,0,1,0,0,1,0,0,0
235.4577413814468,11.980187963351351,38,0,0,181.26846204211233,0,0,0,1,0,1,0,0,0
107.46016765598452,8.554481095379483,25,0,0,146.45021155792193,0,0,0,1,0,0,1,0,0
106.57822918651117,10.250854208188613,20,0,0,360.5119316196792,0,1,0,0,0,0,1,0,0
376.72652284354746,13.760209050249273,63,0,0,394.66901599561686,1,0,0,0,0,0,1,0,0
57.0052907552298,1.8252006704203794,26,1,0,354.87025515235734,1,0,0,0,0,0,1,0,0
50.10228956943212,6.306977692151716,59,0,0,270.1187201550873,0,0,0,1,1,0,0,0,0
353.3139236509174,5.5203878559509905,32,0,0,427.5194462508045,0,0,0,1,0,0,1,0,0
91.90021631207857,21.271882569944868,22,0,0,227.30041153713282,0,0,0,1,1,0,0,0,0
179.98947246872643,17.789746441703702,52,1,0,299.0464483044616,1,0,0,0,0,1,0,0,0
71.28297986122435,4.461448163414963,89,0,0,333.1980051987708,0,0,0,1,0,0,1,0,0
239.28007195166137,20.120387900318754,35,0,0,220.91367373799707,0,0,0,1,0,0,0,0,1
252.79827389243178,11.825452899968818,24,0,0,159.0747909083528,0,0,0,1,1,0,0,0,0
261.77212228569846,19.498989448882668,38,0,0,409.1398737147053,0,0,1,0,0,0,0,0,1
210.5843500693172,17.558031127871008,89,0,0,349.5216069585753,1,0,0,0,0,0,0,1,0
87.80019633844135,8.679881800704962,34,0,0,16.659299154321573,1,0,0,0,0,0,0,0,1
334.4803451839411,14.442197511960003,47,0,0,165.94163191986235,1,0,0,0,0,0,0,0,1
348.8110230376011,14.388680778374752,59,0,0,326.6048787302402,0,1,0,0,0,0,0,1,0
463.21281391430824,22.08163123633295,40,0,0,280.42989792068363,1,0,0,0,0,0,1,0,0
291.59979526588546,2.308010027953797,34,0,0,337.2938003720181,0,1,0,0,1,0,0,0,0
91.71437683672009,20.14901800399318,23,0,0,201.04685782638327,1,0,0,0,0,0,1,0,0
172.41122724618646,9.447037906793115,44,0,0,53.76525035541818,0,0,0,1,0,1,0,0,0
128.95009086555297,3.3743094330755614,54,0,0,431.1611147451341,0,1,0,0,0,0,0,1,0
43.810181216422045,6.867224066985725,57,0,0,246.74659378896774,1,0,0,0,0,0,1,0,0
255.40618361393365,4.182631276241505,30,0,0,479.20528996086625,0,0,1,0,0,0,0,0,1
160.28115254034122,2.141293191804544,56,0,0,378.6678056787264,0,0,0,1,0,0,0,1,0
228.83132260044113,6.277352460222006,86,1,0,206.33855469360134,0,0,1,0,0,1,0,0,0
252.7946444134817,10.673922488091268,65,0,0,213.71302249052866,0,0,0,1,0,0,1,0,0
296.2114053727027,17.112556757436472,37,1,0,490.3834134938945,0,1,0,0,0,0,0,0,1
180.81805609198724,22.868889953843606,73,0,0,187.21650435107347,0,1,0,0,1,0,0,0,0
449.73664943554184,4.515007912140913,87,0,0,415.09803402821245,0,0,1,0,1,0,0,0,0
107.66766678262192,2.1743049936195655,80,0,0,289.43980791980533,1,0,0,0,0,0,0,1,0
204.6631896717364,9.500734972667972,31,0,0,145.07670585573473,0,0,0,1,0,0,0,1,0
88.62188368470618,17.672064563702786,76,0,0,58.939687928133864,0,1,0,0,1,0,0,0,0
97.48607113064594,19.810285134860937,48,0,0,95.46622804633992,0,1,0,0,0,0,1,0,0
169.55078751600422,4.844665984170334,35,0,0,305.9298951045803,0,0,0,1,0,0,0,1,0
247.13139279561562,7.976821176480277,47,0,0,159.2251470403916,0,0,0,1,0,0,0,0,1
107.89559378809106,2.13690198749358,51,0,0,224.89429800043675,0,1,0,0,1,0,0,0,0
130.07734563748207,8.844238558422271,80,0,0,426.06494918081785,1,0,0,0,0,1,0,0,0
305.23677981341876,7.799356411649114,82,1,0,154.82658262097726,0,0,0,1,0,0,0,1,0
391.1843071594486,13.32713164047067,84,0,0,410.6399559657896,1,0,0,0,0,0,0,1,0
83.43842561843431,16.843841880854,55,0,0,94.79187105195302,0,1,0,0,0,0,1,0,0
234.90270003009624,10.758859951203814,88,1,0,147.40403330477153,0,1,0,0,1,0,0,0,0
349.152550696786,0.03165659600121806,22,0,0,478.14734561124584,1,0,0,0,1,0,0,0,0
148.091042493124,17.711228494224123,28,0,0,101.1082739823686,1,0,0,0,0,1,0,0,0
76.25282101039664,4.835834854181982,66,0,0,139.5226931260532,1,0,0,0,0,0,1,0,0
149.7413155140634,15.628598324387685,86,1,0,130.1953346879654,1,0,0,0,0,0,0,1,0
114.70255906902528,21.37761483457478,37,0,1,491.21376297003394,0,0,1,0,0,0,1,0,0
68.6281296763707,9.818825761575148,72,1,0,369.5704735804088,0,1,0,0,0,0,1,0,0
274.47606259486673,0.7407326636643976,67,0,0,179.71867320152256,0,0,0,1,1,0,0,0,0
273.7512509970344,22.374967053653783,84,0,0,85.25107909084217,0,1,0,0,0,1,0,0,0
270.27862337738003,7.023165740227913,42,0,0,330.4015553121614,0,1,0,0,0,0,0,0,1
162.58081518276904,17.48468259822212,83,0,1,408.35826860122967,0,0,1,0,0,0,0,1,0
142.41421461621636,8.217760918241009,88,0,0,489.00621511637866,1,0,0,0,0,0,1,0,0
80.21892610052565,20.198759245419968,31,0,0,133.8822347985489,0,1,0,0,1,0,0,0,0
65.43489482110012,15.649492648561253,79,0,0,4.393735904096752,0,0,1,0,0,0,1,0,0
60.32199111412374,7.032400905585226,56,1,0,291.4525255484429,0,0,0,1,0,1,0,0,0
120.92344767978848,3.2770199858212674,88,0,0,422.4358339974509,0,0,1,0,0,0,0,0,1
126.91414350853094,3.9207225093965965,64,0,0,314.813528755708,1,0,0,0,0,0,0,0,1
40.887191846466834,18.6647034435618,19,1,0,363.0688946507778,0,0,1,0,0,0,0,1,0
34.91413080337614,2.431196623406719,86,0,0,214.78437859379883,1,0,0,0,0,0,1,0,0
380.48039866301855,3.4987416753849194,50,0,0,53.69446688068314,0,0,0,1,1,0,0,0,0
268.34245815351443,14.191034017202504,75,0,0,433.51340934822036,0,1,0,0,0,0,0,1,0
89.35119711984184,3.0361331775000053,19,0,0,373.2644395705349,0,1,0,0,0,1,0,0,0
140.17364170526872,1.2817899138020952,78,0,0,377.8802138433176,0,0,0,1,1,0,0,0,0
250.16481580666436,4.6567006697842075,47,0,0,465.87118844478266,0,0,1,0,0,0,0,1,0
51.20626845669685,6.998799977102409,47,0,0,312.6694473069264,0,1,0,0,0,1,0,0,0
127.29293521849247,9.6332759656182,32,0,0,0.7650552174920389,0,1,0,0,1,0,0,0,0
141.69231203004466,16.66785779697563,79,0,0,263.2050768328788,1,0,0,0,0,0,0,0,1
92.42670171253438,18.19220460852062,27,0,0,354.8057186434329,0,0,1,0,0,0,1,0,0
13.301241918485927,15.05197335125318,44,0,0,331.1182968758928,0,1,0,0,1,0,0,0,0
403.08250732147496,12.499838379770285,23,0,0,442.7032780699643,0,0,1,0,1,0,0,0,0
126.30059833747057,1.5490653572907753,29,0,0,100.18650154941378,0,1,0,0,0,0,1,0,0
343.0101596011727,10.933241310147054,28,0,0,234.61239527003076,1,0,0,0,0,0,0,0,1
103.99891582788182,2.548416870039839,44,0,0,493.3602659661269,0,1,0,0,0,0,0,1,0
329.99449270645397,19.95992961581824,23,0,0,204.39239100382528,1,0,0,0,0,0,0,0,1
477.15700521607516,7.0214371945443945,82,0,0,361.9199421414364,0,0,1,0,1,0,0,0,0
471.426233216547,9.688211512975109,35,1,0,166.57597815505414,1,0,0,0,0,1,0,0,0
194.99726774183566,1.3995786966055226,71,0,0,90.14172931339803,1,0,0,0,0,0,0,1,0
47.583923162718214,10.132099852706734,53,0,0,159.81821135919995,1,0,0,0,0,0,1,0,0
115.23374344498365,15.476811446030913,18,0,0,339.67658699523463,0,0,1,0,0,0,1,0,0
67.97766809602875,11.925744861293262,71,1,0,470.7884839603938,0,0,0,1,0,0,0,1,0
33.87807050813249,19.758377449438477,56,0,0,466.7427459022867,0,0,0,1,1,0,0,0,0
82.6391374367706,9.540865816442036,56,0,0,60.594852687579746,0,1,0,0,0,0,0,1,0
88.0421853431143,22.782920742185127,18,0,0,210.38956171387642,0,0,0,1,0,0,0,0,1
78.7589318201351,19.870849255980822,87,0,0,374.30456559540477,0,0,0,1,0,0,1,0,0
387.96252945670625,18.891115756808382,37,0,0,293.30773977150363,1,0,0,0,0,0,0,1,0
133.01943216106767,3.682127026086593,67,1,0,87.11580019839987,1,0,0,0,0,1,0,0,0
56.011174368036365,5.770956601889505,23,0,0,90.27778065993198,0,0,0,1,0,0,1,0,0
386.17996648803717,8.39197639965693,72,0,0,209.9277535304413,0,0,0,1,0,0,0,1,0
58.261786319019336,4.332723747318002,41,0,0,233.91856586721698,0,0,1,0,0,0,1,0,0
250.26014465777467,1.7935950523068538,75,0,0,61.59356235077462,0,0,0,1,0,1,0,0,0
67.47131643823343,0.6202874433959504,27,0,0,365.6459472989093,0,0,0,1,0,1,0,0,0
187.24970142669724,9.900906899183353,34,0,0,412.3025041260439,0,0,0,1,0,0,0,0,1
273.2982574019037,0.9080728583788353,38,0,0,96.02505764703112,0,0,0,1,0,1,0,0,0
296.9171057787586,4.197945619408875,73,0,0,351.78784316052224,0,1,0,0,0,0,0,1,0
140.62824805949043,22.109435101115846,79,0,0,397.77221704286626,0,1,0,0,0,0,1,0,0
255.3240472316612,11.965085189611852,53,0,0,182.8816809042006,0,1,0,0,0,0,1,0,0
112.4361667171349,2.480306701295964,69,0,0,27.93460209017079,1,0,0,0,0,1,0,0,0
28.92588393718505,21.276533658672765,71,0,0,291.82228806593724,0,0,1,0,0,0,1,0,0
258.9828453314633,4.456269285308686,66,0,0,414.5031470356269,0,0,1,0,1,0,0,0,0
370.00355644050705,11.880363754083614,35,1,0,150.67203098964637,0,1,0,0,0,0,1,0,0
299.687947878715,20.228843032501054,31,0,0,117.72631003354628,0,0,0,1,1,0,0,0,0
43.26602763710049,23.712183969708654,74,0,0,354.95504269363045,0,1,0,0,0,1,0,0,0
130.08426575260592,3.0357786879447515,84,1,0,92.63198602735162,0,0,1,0,0,0,1,0,0
42.82138333672171,16.761078463433076,46,0,0,309.4027084766366,0,0,1,0,0,0,1,0,0
188.87621565572047,1.8495880867500523,22,0,1,89.57070097312325,0,1,0,0,1,0,0,0,0
72.53574032732664,13.936334434844145,27,1,0,465.95438467313085,0,1,0,0,0,0,0,1,0
204.56142087441717,18.506280638149963,74,0,0,273.1404282015831,1,0,0,0,1,0,0,0,0
152.2613478632013,8.10045045602267,63,0,0,481.728715233126,0,1,0,0,0,1,0,0,0
239.22606448261868,14.563694175350854,38,1,0,263.81099905328716,0,0,0,1,0,0,0,0,1
209.40507065379617,7.7650490939298855,67,0,0,66.417442582834,0,0,1,0,0,1,0,0,0
218.16708547512872,7.455227580146729,27,0,0,37.290999375632964,0,1,0,0,0,0,0,1,0
383.7655789544932,7.978886726819441,57,0,1,21.771377593893693,0,1,0,0,0,1,0,0,0
147.3395925504258,15.566318854075286,61,0,0,342.9939186085599,0,0,1,0,1,0,0,0,0
71.60774469365344,14.83013893999647,25,0,0,339.20877633041283,1,0,0,0,0,1,0,0,0
113.65482216632519,21.907377411302967,87,0,0,155.2936503034113,0,0,1,0,0,0,1,0,0
144.81546383074638,19.66549930126296,49,0,0,434.0571975326526,0,0,1,0,1,0,0,0,0
122.31161723529405,13.939657209375309,71,0,0,464.87405019128994,0,0,1,0,1,0,0,0,0
193.75676856740697,14.785847473579203,44,0,0,443.19583438620845,0,1,0,0,0,0,0,0,1
565.1969084856189,13.261189920735458,76,0,0,161.97042832273922,0,0,0,1,0,0,0,1,0
109.72884746740361,16.264059440125074,42,0,1,8.339122456422876,0,0,0,1,1,0,0,0,0
101.78914743049359,10.187497588897518,30,0,0,439.474710248732,1,0,0,0,1,0,0,0,0
14.722348392800994,23.159999273500603,51,0,1,313.5772738388837,0,1,0,0,0,1,0,0,0
65.70276488281795,0.2964439588374308,39,0,0,442.10884523328036,1,0,0,0,1,0,0,0,0
